user_id,item_id,sentiment_score,timestamp,mood,time_of_day,day_of_week,weather,event_type
106,1377424,5.0,1587241317,relaxed,evening,Saturday,cloudy,watch
106,120150,5.0,1647719988,excited,night,Thursday,rainy,watch
106,1292330,5.0,1635842058,excited,morning,Wednesday,cloudy,watch
106,1244068,3.5,1599149391,happy,afternoon,Monday,cloudy,watch
106,816590,5.0,1641404887,neutral,evening,Monday,snowy,watch
106,619599,5.0,1654180108,excited,morning,Saturday,rainy,watch
106,330491,5.0,1651345921,neutral,night,Wednesday,rainy,watch
107,590077,4.5,1615943134,neutral,afternoon,Monday,cloudy,watch
107,1292330,5.0,1644086136,excited,night,Tuesday,snowy,watch
107,330491,5.0,1635120456,sad,night,Tuesday,cloudy,watch
107,1261125,4.5,1667110543,happy,morning,Monday,snowy,watch
107,927547,5.0,1612567762,happy,night,Friday,rainy,watch
107,1166133,4.5,1661488080,relaxed,morning,Saturday,cloudy,watch
107,1251970,4.5,1594122528,neutral,evening,Sunday,cloudy,watch
107,193932,4.5,1638010950,excited,evening,Monday,snowy,watch
107,1186350,4.0,1637478534,excited,afternoon,Sunday,sunny,watch
107,713854,4.0,1646909676,relaxed,night,Sunday,clear,watch
107,1290954,5.0,1654281890,neutral,evening,Monday,sunny,watch
107,706872,4.0,1618089552,excited,night,Wednesday,snowy,watch
107,619599,3.5,1582877172,sad,evening,Monday,rainy,watch
108,897160,5.0,1600755850,happy,night,Tuesday,sunny,watch
108,496243,3.5,1616790098,neutral,afternoon,Tuesday,snowy,watch
108,1412113,4.5,1659139908,excited,night,Wednesday,cloudy,watch
108,110415,5.0,1636379142,sad,morning,Thursday,clear,watch
108,851644,5.0,1590313463,relaxed,afternoon,Saturday,snowy,watch
108,387824,5.0,1615219088,happy,evening,Wednesday,clear,watch
108,793058,3.5,1662941644,relaxed,evening,Saturday,sunny,watch
108,694943,2.5,1642505979,happy,night,Wednesday,rainy,watch
108,615173,4.5,1624597627,neutral,afternoon,Wednesday,sunny,watch
108,707610,3.5,1597773958,sad,evening,Wednesday,rainy,watch
108,995926,5.0,1630103051,sad,evening,Monday,snowy,watch
109,575265,4.5,1648666724,neutral,afternoon,Sunday,clear,watch
109,1097311,5.0,1672352308,relaxed,morning,Wednesday,clear,watch
109,1449951,4.0,1666198727,neutral,evening,Tuesday,clear,watch
109,574475,5.0,1588908460,excited,night,Tuesday,snowy,watch
109,541671,5.0,1606647694,neutral,night,Tuesday,snowy,watch
109,870028,5.0,1614570785,sad,evening,Friday,sunny,watch
109,1289601,4.0,1601656256,relaxed,evening,Wednesday,sunny,watch
109,1376434,4.5,1652769047,neutral,afternoon,Sunday,rainy,watch
109,666154,4.5,1659771476,neutral,evening,Saturday,sunny,watch
109,1311844,5.0,1621522492,happy,night,Saturday,rainy,watch
109,1379587,3.5,1583485159,happy,morning,Tuesday,cloudy,watch
109,552524,3.5,1599877369,excited,afternoon,Saturday,cloudy,watch
110,1097311,5.0,1615176639,excited,evening,Monday,clear,watch
110,1311844,5.0,1646431285,relaxed,afternoon,Friday,snowy,watch
110,1100988,5.0,1664220494,sad,morning,Friday,clear,watch
110,1376434,4.5,1594446748,relaxed,afternoon,Thursday,cloudy,watch
110,1087891,4.5,1584214900,neutral,afternoon,Sunday,clear,watch
110,870028,4.5,1671925155,happy,afternoon,Tuesday,sunny,watch
110,605722,3.0,1609168913,excited,evening,Monday,rainy,watch
110,574475,5.0,1585160210,happy,afternoon,Sunday,rainy,watch
110,575265,4.5,1594655586,neutral,night,Saturday,snowy,watch
110,1127110,3.5,1656592524,relaxed,afternoon,Tuesday,cloudy,watch
110,666154,4.0,1595903554,happy,evening,Tuesday,rainy,watch
110,803796,4.5,1615708232,relaxed,night,Sunday,rainy,watch
110,1087192,3.5,1581745883,neutral,evening,Saturday,cloudy,watch
110,541671,4.0,1665421219,excited,evening,Friday,clear,watch
110,1239193,4.5,1631160655,excited,night,Wednesday,snowy,watch
110,1289601,4.5,1585140969,neutral,night,Thursday,rainy,watch
110,552524,4.5,1645131260,neutral,evening,Monday,clear,watch
110,1379587,5.0,1596600458,neutral,evening,Saturday,snowy,watch
110,1233413,4.0,1599499349,excited,afternoon,Wednesday,clear,watch
110,1426776,4.0,1592072415,relaxed,night,Tuesday,rainy,watch
111,1097311,5.0,1657604089,neutral,morning,Thursday,sunny,watch
111,1241982,5.0,1645743758,sad,afternoon,Sunday,cloudy,watch
111,1087891,4.0,1583460574,sad,morning,Sunday,snowy,watch
111,1379587,4.5,1671708273,excited,night,Friday,clear,watch
111,1152619,3.5,1579682487,excited,night,Thursday,clear,watch
111,1239193,5.0,1611666486,happy,night,Wednesday,sunny,watch
111,574475,5.0,1644771354,sad,morning,Saturday,sunny,watch
111,803796,4.0,1652534335,happy,evening,Sunday,cloudy,watch
111,1311844,4.5,1639995687,relaxed,evening,Wednesday,sunny,watch
112,1426776,5.0,1661263440,relaxed,afternoon,Tuesday,rainy,watch
112,1127110,4.0,1663606731,sad,evening,Wednesday,sunny,watch
112,1100988,5.0,1602041069,sad,evening,Friday,sunny,watch
112,1311844,5.0,1581342910,excited,afternoon,Sunday,cloudy,watch
112,1152619,3.5,1651995810,sad,afternoon,Sunday,sunny,watch
112,1087192,5.0,1668219267,neutral,night,Tuesday,snowy,watch
112,1379587,4.0,1610618476,excited,morning,Sunday,rainy,watch
112,1289601,4.5,1632866902,happy,morning,Tuesday,clear,watch
112,1449951,3.0,1635676802,excited,morning,Tuesday,clear,watch
113,1229064,4.5,1621715637,excited,night,Wednesday,rainy,watch
113,847338,5.0,1593154659,happy,night,Saturday,sunny,watch
113,1076141,3.5,1648043874,sad,afternoon,Wednesday,cloudy,watch
113,290815,4.0,1625860118,sad,afternoon,Tuesday,snowy,watch
113,1250985,4.5,1661660609,sad,afternoon,Monday,rainy,watch
113,302435,4.5,1630350668,relaxed,night,Thursday,rainy,watch
113,383367,5.0,1660831180,excited,afternoon,Tuesday,sunny,watch
113,1369902,4.0,1596575159,neutral,night,Monday,clear,watch
113,230846,4.0,1601873832,happy,morning,Thursday,sunny,watch
113,907306,5.0,1666892334,sad,afternoon,Saturday,sunny,watch
113,974713,4.0,1614870866,sad,afternoon,Monday,rainy,watch
113,675794,5.0,1671608742,relaxed,evening,Saturday,sunny,watch
114,1112426,5.0,1600049066,sad,afternoon,Wednesday,rainy,watch
114,143976,3.5,1589036266,relaxed,evening,Wednesday,cloudy,watch
114,61202,5.0,1603488931,neutral,evening,Thursday,sunny,watch
114,19404,3.5,1628498158,relaxed,afternoon,Saturday,rainy,watch
114,297222,4.5,1608825604,happy,morning,Friday,clear,watch
114,1163258,4.5,1621779720,neutral,night,Thursday,clear,watch
114,1045931,4.5,1609637608,relaxed,evening,Monday,snowy,watch
114,1257361,5.0,1611230270,relaxed,morning,Tuesday,sunny,watch
114,1233208,5.0,1641046145,excited,night,Sunday,snowy,watch
114,1216780,5.0,1594674910,sad,afternoon,Thursday,clear,watch
114,554600,5.0,1663830499,relaxed,afternoon,Sunday,clear,watch
114,1301632,5.0,1598653158,relaxed,night,Saturday,sunny,watch
114,1160018,4.5,1603611513,happy,afternoon,Thursday,snowy,watch
114,1190511,4.0,1622736867,sad,afternoon,Sunday,clear,watch
114,1146210,4.0,1589503804,neutral,morning,Saturday,snowy,watch
114,899718,5.0,1653736187,sad,night,Wednesday,clear,watch
114,538858,4.0,1654710962,happy,afternoon,Sunday,rainy,watch
115,1163258,5.0,1609098933,relaxed,night,Tuesday,cloudy,watch
116,581361,4.5,1668140403,happy,afternoon,Tuesday,cloudy,watch
116,1160018,4.5,1578563752,neutral,morning,Friday,cloudy,watch
116,1195430,4.5,1649586462,happy,night,Thursday,rainy,watch
116,1227128,3.0,1590032125,neutral,evening,Wednesday,rainy,watch
116,1216780,4.5,1603674869,excited,night,Thursday,snowy,watch
116,1146210,5.0,1625180738,neutral,afternoon,Wednesday,cloudy,watch
116,376812,5.0,1659192579,happy,morning,Tuesday,rainy,watch
116,799155,5.0,1664387124,excited,afternoon,Friday,cloudy,watch
116,143976,3.5,1634856159,relaxed,morning,Tuesday,rainy,watch
117,10757,5.0,1605049429,sad,night,Wednesday,snowy,watch
117,1306845,4.5,1669546235,sad,night,Sunday,snowy,watch
117,376812,5.0,1613561194,neutral,evening,Monday,rainy,watch
117,1216780,4.5,1650308067,neutral,night,Thursday,clear,watch
117,899718,4.5,1596003029,relaxed,night,Thursday,snowy,watch
117,1196943,5.0,1614804465,sad,evening,Thursday,cloudy,watch
117,11854,5.0,1624706283,happy,evening,Thursday,clear,watch
117,1160018,5.0,1627397406,happy,evening,Sunday,clear,watch
117,1301632,5.0,1637594899,excited,evening,Thursday,snowy,watch
118,533991,5.0,1589993666,relaxed,night,Wednesday,snowy,watch
118,1045931,5.0,1623311967,relaxed,afternoon,Tuesday,rainy,watch
118,1112426,4.5,1659681363,relaxed,evening,Tuesday,rainy,watch
118,872906,4.0,1663718130,excited,morning,Thursday,snowy,watch
118,611598,3.5,1624994885,happy,morning,Wednesday,sunny,watch
118,1195430,4.5,1612865198,sad,afternoon,Friday,rainy,watch
118,1216780,4.0,1662367332,neutral,evening,Tuesday,snowy,watch
118,1110390,5.0,1599037779,happy,afternoon,Friday,sunny,watch
119,1156202,4.5,1643418792,relaxed,night,Wednesday,sunny,watch
119,7508,4.0,1640283289,neutral,night,Wednesday,snowy,watch
120,1212402,5.0,1652096581,neutral,night,Wednesday,clear,watch
121,1087192,4.0,1666594334,relaxed,evening,Wednesday,snowy,watch
121,1379587,5.0,1595106096,neutral,evening,Thursday,snowy,watch
121,1152619,4.0,1664012329,relaxed,afternoon,Wednesday,snowy,watch
121,1127110,5.0,1581385494,sad,afternoon,Thursday,cloudy,watch
121,870028,5.0,1606759029,excited,evening,Tuesday,rainy,watch
121,1426776,4.0,1590317851,neutral,afternoon,Saturday,cloudy,watch
121,803796,4.0,1633635219,sad,morning,Monday,snowy,watch
121,575265,4.0,1634740205,relaxed,morning,Friday,snowy,watch
121,1100988,5.0,1626342025,excited,afternoon,Friday,snowy,watch
121,1311844,4.5,1583112451,neutral,afternoon,Sunday,sunny,watch
121,1449951,4.5,1616381955,neutral,afternoon,Thursday,snowy,watch
121,574475,4.0,1637083655,happy,evening,Sunday,snowy,watch
121,1289601,4.0,1609982781,relaxed,afternoon,Friday,clear,watch
121,666154,4.0,1612516850,relaxed,night,Wednesday,cloudy,watch
122,18,4.0,1634205682,excited,evening,Saturday,snowy,watch
122,1318856,5.0,1612776931,happy,morning,Sunday,rainy,watch
122,101,5.0,1667384094,relaxed,night,Friday,cloudy,watch
122,1147400,4.5,1604352467,neutral,afternoon,Tuesday,cloudy,watch
122,1094473,4.0,1654816881,sad,night,Monday,sunny,watch
122,1144430,4.0,1623675405,happy,afternoon,Monday,clear,watch
122,1112466,5.0,1596427169,relaxed,evening,Tuesday,sunny,watch
122,1229730,5.0,1665018115,sad,afternoon,Saturday,cloudy,watch
122,18,4.5,1659193561,happy,night,Saturday,snowy,watch
122,1004348,5.0,1580899318,sad,afternoon,Saturday,sunny,watch
122,1147416,4.5,1662582734,sad,afternoon,Saturday,snowy,watch
122,989474,3.5,1588943008,relaxed,evening,Monday,clear,watch
122,77338,5.0,1656403135,excited,afternoon,Friday,snowy,watch
122,589018,4.5,1622917831,happy,afternoon,Sunday,snowy,watch
122,259872,5.0,1659516949,excited,afternoon,Friday,clear,watch
122,1001435,5.0,1610545437,excited,night,Friday,sunny,watch
123,965489,4.5,1663968373,neutral,night,Tuesday,cloudy,watch
123,1239511,4.5,1646593388,neutral,afternoon,Saturday,sunny,watch
123,869760,4.0,1638230171,neutral,morning,Monday,snowy,watch
123,894803,3.5,1668208498,neutral,morning,Friday,clear,watch
123,1212402,5.0,1591946731,neutral,evening,Friday,snowy,watch
123,1022453,4.0,1648092614,relaxed,evening,Monday,sunny,watch
123,1403735,4.0,1580812112,neutral,evening,Thursday,clear,watch
123,801688,4.0,1655537375,sad,morning,Monday,rainy,watch
123,1257693,4.5,1599945388,excited,night,Thursday,sunny,watch
123,811941,5.0,1640421931,happy,morning,Wednesday,cloudy,watch
123,1191554,5.0,1605088621,relaxed,morning,Thursday,sunny,watch
124,615173,4.0,1643634866,sad,afternoon,Wednesday,cloudy,watch
124,110415,5.0,1662542950,neutral,afternoon,Monday,cloudy,watch
124,587727,5.0,1623344978,neutral,afternoon,Sunday,sunny,watch
124,1241612,4.0,1656200156,relaxed,night,Thursday,rainy,watch
124,1165642,4.5,1643862915,happy,night,Saturday,clear,watch
124,851644,5.0,1667203968,relaxed,night,Friday,clear,watch
124,387824,4.0,1654140167,relaxed,night,Saturday,rainy,watch
124,707610,5.0,1667772653,sad,afternoon,Sunday,snowy,watch
125,1216385,5.0,1609802856,excited,morning,Tuesday,rainy,watch
125,1228679,5.0,1604606013,happy,evening,Monday,cloudy,watch
125,262918,4.0,1613415212,sad,morning,Saturday,cloudy,watch
125,1016346,4.0,1637609349,happy,morning,Thursday,clear,watch
125,943333,2.5,1629893039,neutral,evening,Wednesday,rainy,watch
125,1322432,4.5,1660948368,happy,night,Friday,clear,watch
125,245188,4.0,1613482233,excited,night,Thursday,sunny,watch
125,1396122,5.0,1650515462,sad,evening,Tuesday,sunny,watch
125,112999,5.0,1646385201,excited,afternoon,Friday,clear,watch
125,718021,4.0,1592027943,neutral,afternoon,Thursday,sunny,watch
126,1085547,4.5,1590055472,neutral,morning,Thursday,clear,watch
126,1283181,4.5,1639360892,excited,evening,Wednesday,sunny,watch
126,1449379,4.0,1628713362,neutral,night,Wednesday,snowy,watch
126,1276778,4.0,1643896756,relaxed,evening,Monday,snowy,watch
126,1417664,4.0,1625359520,happy,afternoon,Sunday,rainy,watch
126,1232976,4.5,1599317533,relaxed,morning,Wednesday,rainy,watch
126,1392016,3.5,1644450911,neutral,morning,Friday,sunny,watch
126,821494,3.0,1608422403,relaxed,morning,Friday,cloudy,watch
126,507728,3.5,1656578168,sad,night,Tuesday,cloudy,watch
126,1215294,5.0,1631736665,neutral,afternoon,Saturday,rainy,watch
126,539658,4.5,1666278279,excited,night,Monday,cloudy,watch
126,1319953,4.0,1627096074,neutral,night,Monday,snowy,watch
127,1226572,3.5,1639895833,neutral,morning,Tuesday,rainy,watch
128,581361,5.0,1631293314,relaxed,evening,Monday,cloudy,watch
128,1301632,4.5,1644548847,relaxed,morning,Saturday,sunny,watch
128,10757,4.0,1640716548,sad,afternoon,Monday,snowy,watch
128,1201012,4.5,1638480330,relaxed,morning,Sunday,snowy,watch
128,1146210,5.0,1638022777,relaxed,night,Monday,cloudy,watch
128,1226572,4.5,1660168596,sad,morning,Tuesday,cloudy,watch
128,1233208,4.0,1641704240,sad,morning,Tuesday,snowy,watch
128,7508,5.0,1595674561,sad,afternoon,Wednesday,cloudy,watch
128,19404,4.5,1606611361,excited,morning,Saturday,clear,watch
128,1137339,4.0,1637215519,neutral,evening,Saturday,snowy,watch
128,360814,4.5,1606350456,sad,afternoon,Tuesday,snowy,watch
128,554600,4.5,1660811927,happy,night,Monday,rainy,watch
128,784651,5.0,1627296747,neutral,afternoon,Saturday,snowy,watch
129,7735,5.0,1621942487,relaxed,night,Sunday,cloudy,watch
129,1217876,4.0,1612634794,neutral,morning,Tuesday,snowy,watch
129,49046,5.0,1652895557,sad,afternoon,Wednesday,cloudy,watch
129,928358,4.0,1600326899,relaxed,night,Thursday,sunny,watch
129,166666,5.0,1655049418,excited,afternoon,Saturday,clear,watch
129,582,4.5,1644388381,excited,morning,Friday,sunny,watch
129,1418522,3.5,1604502118,relaxed,evening,Monday,snowy,watch
129,86493,4.0,1644877724,neutral,evening,Thursday,cloudy,watch
129,1088563,4.5,1653927444,relaxed,afternoon,Monday,rainy,watch
129,1233069,4.5,1669812207,sad,evening,Thursday,rainy,watch
129,82023,5.0,1619748181,happy,night,Saturday,rainy,watch
129,928358,4.0,1584160273,neutral,night,Friday,snowy,watch
129,1219555,4.0,1666429353,excited,morning,Monday,clear,watch
130,7508,3.0,1586820350,neutral,morning,Monday,snowy,watch
130,192558,5.0,1660554504,excited,night,Tuesday,snowy,watch
130,20453,3.5,1653675228,neutral,night,Sunday,sunny,watch
130,1216780,4.5,1594095052,sad,night,Monday,sunny,watch
130,1257361,5.0,1654513175,excited,morning,Thursday,snowy,watch
130,1190511,5.0,1634204922,neutral,night,Wednesday,sunny,watch
130,1230555,4.5,1609244574,neutral,afternoon,Saturday,sunny,watch
130,799155,4.0,1651262167,neutral,afternoon,Wednesday,clear,watch
130,1227128,3.5,1578478294,excited,morning,Saturday,rainy,watch
130,1146210,5.0,1623392166,excited,night,Friday,rainy,watch
130,1156202,3.5,1644633861,neutral,evening,Tuesday,rainy,watch
130,538858,4.5,1615446000,sad,afternoon,Thursday,clear,watch
130,581361,5.0,1669906728,relaxed,afternoon,Monday,rainy,watch
130,1233208,3.0,1604730825,relaxed,night,Friday,cloudy,watch
130,1045931,4.0,1670632471,neutral,afternoon,Thursday,clear,watch
131,533991,4.5,1648624317,neutral,afternoon,Monday,rainy,watch
132,1112426,4.0,1612022764,excited,evening,Sunday,clear,watch
133,1233208,3.5,1631346328,excited,night,Friday,snowy,watch
133,143976,3.0,1623485039,sad,night,Thursday,clear,watch
133,1225915,3.5,1601813713,relaxed,evening,Tuesday,clear,watch
133,1216780,4.5,1624128898,relaxed,morning,Monday,rainy,watch
133,1137339,3.5,1664609707,excited,morning,Thursday,snowy,watch
133,11854,5.0,1668444335,relaxed,night,Thursday,cloudy,watch
133,1156202,4.5,1585926840,happy,night,Thursday,sunny,watch
134,360814,5.0,1624691345,sad,morning,Tuesday,sunny,watch
134,1306845,4.5,1587131947,happy,night,Saturday,rainy,watch
134,1301632,4.0,1640310913,neutral,night,Thursday,clear,watch
134,1195430,5.0,1585273849,excited,morning,Thursday,cloudy,watch
134,297222,5.0,1658199620,happy,afternoon,Saturday,rainy,watch
134,20453,3.5,1613871702,sad,morning,Saturday,sunny,watch
134,14194,5.0,1583710549,neutral,evening,Tuesday,snowy,watch
134,1137339,4.0,1592461813,happy,afternoon,Wednesday,clear,watch
135,575265,4.5,1625355359,sad,evening,Thursday,snowy,watch
135,1449951,5.0,1653074559,relaxed,morning,Friday,clear,watch
135,541671,3.5,1583208286,happy,evening,Tuesday,sunny,watch
135,574475,5.0,1608950889,sad,evening,Wednesday,sunny,watch
135,1311844,4.0,1637884495,excited,evening,Saturday,snowy,watch
135,1426776,5.0,1616569902,excited,morning,Monday,sunny,watch
135,870028,5.0,1584295301,relaxed,morning,Saturday,rainy,watch
136,581361,5.0,1580172193,relaxed,afternoon,Wednesday,clear,watch
136,611598,4.0,1583319388,sad,night,Sunday,clear,watch
136,1257361,4.5,1606091959,relaxed,night,Tuesday,rainy,watch
136,143976,4.0,1582307512,sad,afternoon,Friday,sunny,watch
136,20453,3.5,1617206370,sad,evening,Sunday,rainy,watch
136,1045931,4.5,1580015092,relaxed,night,Thursday,cloudy,watch
137,611323,5.0,1672447363,neutral,afternoon,Friday,cloudy,watch
137,1004024,4.0,1661645922,sad,morning,Wednesday,snowy,watch
137,849773,3.0,1602206621,relaxed,afternoon,Saturday,snowy,watch
137,510296,5.0,1655246595,neutral,afternoon,Sunday,sunny,watch
137,1085547,4.0,1626842861,excited,night,Monday,rainy,watch
137,1042029,4.5,1621533329,neutral,evening,Saturday,cloudy,watch
137,1206048,5.0,1649190049,sad,morning,Wednesday,cloudy,watch
137,1212397,4.0,1577920826,happy,afternoon,Saturday,rainy,watch
137,629278,3.5,1629013539,happy,morning,Wednesday,cloudy,watch
137,1319953,5.0,1656007693,relaxed,night,Tuesday,sunny,watch
137,1315794,4.5,1584165518,neutral,afternoon,Monday,snowy,watch
138,554600,5.0,1639037386,neutral,evening,Saturday,rainy,watch
138,1112426,4.5,1586464573,excited,night,Wednesday,rainy,watch
138,1146210,3.5,1662318486,excited,night,Monday,clear,watch
138,1301632,4.5,1606856378,neutral,afternoon,Sunday,sunny,watch
138,1226572,4.5,1640165868,happy,night,Tuesday,sunny,watch
138,7508,3.0,1645208861,excited,evening,Saturday,cloudy,watch
138,20453,5.0,1581646490,neutral,afternoon,Sunday,sunny,watch
138,14194,5.0,1664320158,sad,afternoon,Saturday,cloudy,watch
138,1163258,5.0,1597494794,relaxed,morning,Friday,cloudy,watch
138,899718,4.0,1631199289,happy,morning,Friday,rainy,watch
139,1357633,3.5,1590920846,sad,afternoon,Saturday,sunny,watch
139,1297763,3.5,1670998044,neutral,morning,Monday,sunny,watch
139,940721,4.0,1625971394,happy,afternoon,Wednesday,sunny,watch
139,1291559,5.0,1599490436,happy,morning,Wednesday,rainy,watch
139,1333100,3.0,1592433968,happy,evening,Thursday,snowy,watch
139,324568,4.5,1610635358,excited,evening,Monday,cloudy,watch
139,1103432,4.5,1635074771,sad,morning,Wednesday,snowy,watch
139,1395724,4.0,1578321543,relaxed,morning,Monday,rainy,watch
139,372058,5.0,1627605817,excited,evening,Monday,sunny,watch
139,1311031,5.0,1640315236,sad,night,Friday,sunny,watch
139,4935,5.0,1613282077,sad,afternoon,Monday,sunny,watch
139,611251,3.5,1637176821,excited,evening,Sunday,cloudy,watch
140,192558,5.0,1624371672,sad,evening,Monday,cloudy,watch
140,799155,4.0,1591535245,excited,night,Monday,clear,watch
140,1225915,5.0,1612711756,sad,night,Monday,clear,watch
140,1195430,4.5,1657091945,relaxed,morning,Wednesday,clear,watch
140,1143407,5.0,1588480026,excited,night,Saturday,rainy,watch
140,784651,4.0,1649419038,excited,night,Thursday,cloudy,watch
140,10757,5.0,1640666959,happy,night,Sunday,cloudy,watch
141,1151655,4.5,1608539474,neutral,morning,Thursday,sunny,watch
141,946001,5.0,1620446550,excited,evening,Monday,rainy,watch
141,1267244,5.0,1666212909,happy,evening,Monday,rainy,watch
141,1250985,3.5,1655621705,sad,night,Friday,sunny,watch
141,1313841,3.5,1583785127,happy,night,Thursday,cloudy,watch
142,629278,5.0,1667337553,relaxed,night,Friday,rainy,watch
142,523044,4.5,1654219486,relaxed,night,Tuesday,rainy,watch
142,1037866,4.0,1599401888,sad,evening,Wednesday,sunny,watch
142,1119250,5.0,1603657043,happy,afternoon,Monday,snowy,watch
142,1001263,4.5,1659226416,excited,night,Thursday,sunny,watch
142,1098152,5.0,1613204178,sad,morning,Saturday,sunny,watch
142,972123,3.5,1655108114,excited,morning,Friday,snowy,watch
142,1212397,3.5,1670573310,excited,night,Sunday,snowy,watch
143,1151671,5.0,1651299075,sad,afternoon,Thursday,rainy,watch
143,634120,4.5,1595272292,neutral,night,Monday,clear,watch
143,654553,5.0,1664653357,excited,morning,Friday,sunny,watch
143,528914,5.0,1628230277,sad,afternoon,Thursday,clear,watch
143,1040194,4.5,1651487712,sad,evening,Sunday,snowy,watch
143,634077,5.0,1640958830,sad,afternoon,Saturday,cloudy,watch
143,634077,4.5,1663689468,happy,afternoon,Thursday,sunny,watch
143,735134,4.5,1650320205,sad,afternoon,Monday,snowy,watch
143,984500,5.0,1615296520,excited,night,Saturday,rainy,watch
144,1426776,5.0,1631531035,neutral,night,Wednesday,clear,watch
144,10191,4.0,1642010361,relaxed,afternoon,Friday,cloudy,watch
144,541671,3.5,1578033108,relaxed,evening,Thursday,rainy,watch
144,1087891,5.0,1657608948,excited,night,Thursday,sunny,watch
144,574475,4.5,1634454323,relaxed,morning,Monday,rainy,watch
144,1100988,4.5,1586335626,neutral,morning,Thursday,snowy,watch
144,605722,4.5,1579053943,neutral,afternoon,Tuesday,rainy,watch
144,803796,5.0,1602179797,sad,evening,Thursday,snowy,watch
144,1449951,3.5,1586288314,sad,evening,Thursday,clear,watch
144,1152619,4.5,1642665178,excited,night,Monday,clear,watch
144,1379587,4.5,1663896705,relaxed,morning,Thursday,rainy,watch
144,666154,4.5,1616265974,excited,evening,Monday,cloudy,watch
144,1233413,5.0,1662637151,sad,afternoon,Friday,cloudy,watch
144,950387,5.0,1596710054,neutral,afternoon,Monday,sunny,watch
145,1227128,5.0,1648029789,relaxed,afternoon,Monday,cloudy,watch
145,1110390,5.0,1608172887,sad,afternoon,Saturday,cloudy,watch
145,533991,4.5,1591559690,relaxed,afternoon,Thursday,clear,watch
145,1163258,5.0,1604233685,happy,afternoon,Wednesday,rainy,watch
145,360814,4.5,1612716086,relaxed,night,Wednesday,clear,watch
145,538858,4.5,1663758348,happy,afternoon,Thursday,rainy,watch
145,19404,5.0,1610060547,relaxed,morning,Tuesday,clear,watch
145,585268,3.0,1670267516,neutral,night,Monday,sunny,watch
145,14194,5.0,1586101667,excited,afternoon,Wednesday,sunny,watch
145,1112426,5.0,1625852780,excited,night,Friday,rainy,watch
145,11518,5.0,1583018382,sad,afternoon,Friday,sunny,watch
145,1225915,4.0,1617944756,happy,night,Friday,sunny,watch
146,10191,4.0,1580793006,happy,evening,Saturday,snowy,watch
146,666154,3.5,1650053677,neutral,night,Thursday,cloudy,watch
146,552524,5.0,1666345997,relaxed,night,Thursday,cloudy,watch
146,575265,4.5,1578163764,neutral,morning,Sunday,snowy,watch
146,1087891,4.0,1648899925,neutral,evening,Wednesday,snowy,watch
146,1379587,5.0,1633339720,excited,afternoon,Wednesday,rainy,watch
146,1376434,4.0,1595049120,happy,night,Wednesday,cloudy,watch
146,541671,4.5,1644643830,happy,evening,Wednesday,clear,watch
146,1152619,4.5,1661708870,sad,morning,Friday,snowy,watch
146,1127110,4.0,1599539246,neutral,evening,Sunday,rainy,watch
146,1311844,5.0,1650216245,sad,morning,Monday,cloudy,watch
146,1097311,4.5,1589102002,excited,night,Saturday,sunny,watch
147,1228679,5.0,1602008272,excited,night,Friday,cloudy,watch
147,1225107,4.5,1600874474,relaxed,afternoon,Friday,clear,watch
147,1410100,4.5,1598516202,neutral,afternoon,Monday,clear,watch
147,993637,5.0,1581976600,neutral,morning,Saturday,rainy,watch
147,1410100,3.0,1643883887,happy,evening,Sunday,rainy,watch
147,981057,5.0,1637259778,relaxed,night,Wednesday,rainy,watch
147,718021,4.5,1648913927,excited,evening,Friday,rainy,watch
147,1374290,5.0,1654703287,sad,evening,Sunday,rainy,watch
147,1016346,3.0,1645215001,sad,night,Monday,snowy,watch
147,327665,4.5,1604154854,excited,afternoon,Tuesday,snowy,watch
147,35790,5.0,1645539712,relaxed,night,Thursday,snowy,watch
147,1055288,3.5,1594478254,happy,evening,Thursday,rainy,watch
148,1257361,5.0,1639851043,happy,evening,Monday,rainy,watch
148,1306845,5.0,1646635435,neutral,night,Sunday,sunny,watch
148,11854,4.5,1635917940,relaxed,evening,Monday,cloudy,watch
148,784651,2.5,1653802948,neutral,morning,Monday,snowy,watch
148,1156202,4.5,1651159799,relaxed,morning,Friday,cloudy,watch
148,192558,5.0,1632357262,sad,morning,Friday,snowy,watch
148,533991,4.0,1640892533,neutral,afternoon,Wednesday,snowy,watch
148,1301632,5.0,1656491095,relaxed,evening,Saturday,clear,watch
148,1112426,5.0,1577879264,relaxed,morning,Sunday,sunny,watch
148,10757,5.0,1620793443,relaxed,evening,Sunday,cloudy,watch
149,19404,5.0,1663310642,happy,evening,Saturday,sunny,watch
149,1146210,5.0,1604905195,relaxed,afternoon,Sunday,clear,watch
149,611598,5.0,1652100158,excited,morning,Tuesday,sunny,watch
149,538858,3.0,1594474239,excited,night,Saturday,sunny,watch
149,784651,4.0,1603199116,sad,morning,Wednesday,snowy,watch
149,533991,4.5,1620618871,excited,afternoon,Monday,sunny,watch
149,1143407,3.5,1662749981,happy,evening,Saturday,rainy,watch
149,1225915,5.0,1581206611,relaxed,night,Thursday,cloudy,watch
149,581361,4.5,1586728837,happy,morning,Tuesday,rainy,watch
149,1160018,5.0,1669726754,happy,night,Monday,clear,watch
150,1144430,3.0,1663574354,excited,evening,Tuesday,cloudy,watch
150,1196470,5.0,1591442936,excited,night,Monday,snowy,watch
